address,lat,lng
325桃園縣龍潭鄉中興路168號,24.877446,121.235665
325桃園縣龍潭鄉中興路168號,24.877446,121.235665
325桃園縣龍潭鄉中興路334號,24.8754749,24.8736946
325桃園縣龍潭鄉中興路336號,24.874034,121.232428
325桃園縣龍潭鄉中興路65號,24.8754749,121.2386659
325桃園縣龍潭鄉民生路10號,24.8486471,121.229907
325桃園縣龍潭鄉百年路19號,24.8784957,121.2107588
325桃園縣龍潭鄉梅龍路189號,24.8734349,121.1974671
325桃園縣龍潭鄉華映路1號,24.8567999,121.1898512
325桃園縣龍潭鄉龍科街228號,24.8807468,24.88118
326桃園縣楊梅市三民路二段96巷2號,24.8854377,121.1710528
326桃園縣楊梅市中山北路二段481號,24.912036,121.1756322
326桃園縣楊梅市中山里中山北路一段360之1號,24.907821,121.152197
