address,lat,lng
嘉義縣朴子市大葛里嘉朴路西段121號,23.4611985,120.2858851
嘉義縣朴子市中正里開元路18鄰161號165號,23.467032,120.24461
嘉義縣朴子市仁和里嘉朴路西段67號1樓,23.4657396,120.28482
嘉義縣朴子市仁和里嘉朴路西段67號1樓,23.4657396,120.28482
嘉義縣朴子市仁和里嘉朴路西段8號,23.4619493,120.2829458
嘉義縣朴子市平和里光復路29號1樓,23.4643226,120.2467398
嘉義縣朴子市博厚里開元路282號,23.4655316,120.242199
嘉義縣竹崎鄉中山路111號,23.521377,120.550705
嘉義縣竹崎鄉中和村12鄰奮起湖1781號,23.5052356,120.6955211
嘉義縣竹崎鄉中和村石棹2227號2229號,23.4753491,120.6971722
嘉義縣竹崎鄉和平村田寮段98號,23.517419,120.54884
