country,locs,pop,lat,lng
1L,台中市,臺中市西區公館路,24.3528967,120.6231235
1L,台中市,台中市外埔區甲后路,24.3374715,120.6457994
1L,台中市,台中市外埔區甲后路,24.3374715,120.6457994
1L,台中市,台中市后里區甲后路三段,24.316342,120.6780453
1L,台中市,台中市清水區臨港路,24.3078299,120.5909206
1L,台中市,台中市后里區文化路,24.3078173,120.7130003
1L,台中市,台中市后里區文化路,24.3078173,120.7130003
1L,台中市,臺中市后里區中興街,24.3069771,120.7259518
1L,台中市,台中市后里區大圳路,24.3052321,120.7098394
1L,台中市,台中市清水區中山路,24.287285,120.5853791
1L,台中市,台中市清水區中山路,24.287285,120.5853791
1L,台中市,台中市清水區中山路,24.287285,120.5853791
1L,台中市,台中市清水區鎮新路,24.2737652,120.5724392
1L,台中市,台中市石岡區豐勢路,24.2730962,120.790713
1L,台中市,台中市清水區中興街,24.2716607,120.5759726
1L,台中市,台中市清水區中興街,24.2716607,120.5759726
1L,台中市,台中市清水區中興街,24.2716607,120.5759726
1L,台中市,台中市清水區中興街,24.2716607,120.5759726
1L,台中市,台中市豐原區豐勢路二段,24.2685099,120.749605
1L,台中市,台中市豐原區豐勢路二段,24.2685099,120.749605
1L,台中市,台中市豐原區豐勢路二段,24.2685099,120.749605
1L,台中市,台中市清水區鎮南街,24.2676738,120.574347
1L,台中市,台中市清水區民安路,24.2640435,120.549168
1L,台中市,台中市梧棲區臨港路四段,24.2634947,120.52887
1L,台中市,台中市豐原區文昌街,24.2601739,120.7166155
1L,台中市,台中市豐原區文昌街,24.2601739,120.7166155
1L,台中市,台中市神岡區中正路,24.2577679,120.6574604
1L,台中市,台中市豐原區源豐路,24.2565247,120.7186961
1L,台中市,台中市梧棲區港埠路二段,24.2564686,120.5388189
1L,台中市,台中市梧棲區港埠路二段,24.2564686,120.5388189
1L,台中市,台中市梧棲區中和街,24.2564589,120.5321368
1L,台中市,台中市梧棲區中興路,24.255807,120.5339124
1L,台中市,台中市梧棲區中興路,24.255807,120.5339124
1L,台中市,台中市梧棲區中興路,24.255807,120.5339124
1L,台中市,台中市神岡區三民南路,24.2555976,120.6555541
1L,台中市,台中市神岡區三民南路,24.2555976,120.6555541
1L,台中市,台中市神岡區三民南路,24.2555976,120.6555541
1L,台中市,台中市神岡區三民南路,24.2555976,120.6555541
1L,台中市,台中市梧棲區民族路,24.2554484,120.5618901
1L,台中市,台中市豐原區豐中路,24.2541292,120.7229519
1L,台中市,台中市豐原區新生北路,24.2536372,120.7206449
1L,台中市,台中市南區忠明南路,24.2536372,120.7206449
1L,台中市,台中市豐原區新生北路,24.2536372,120.7206449
1L,台中市,台中市豐原區三民路,24.2534906,120.7195962
1L,台中市,台中市豐原區三民路,24.2534906,120.7195962
1L,台中市,台中市豐原區三民路,24.2534906,120.7195962
1L,台中市,台中市豐原區三民路,24.2534906,120.7195962
1L,台中市,台中市豐原區三民路,24.2534906,120.7195962
1L,台中市,台中市梧棲區忠孝街,24.2529334,120.5451072
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市太平區中山路一段,24.252861,120.6992208
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市神岡區大漢街,24.252861,120.6992208
1L,台中市,台中市梧棲區民生街,24.25257,120.5322024
1L,台中市,台中市豐原區向陽路,24.2521449,120.7262478
1L,台中市,台中市新社區中和街五段,24.2521202,120.8081992
1L,台中市,台中市神岡區中山路,24.2520435,120.6747186
1L,台中市,台中市神岡區中山路,24.2520435,120.6747186
1L,台中市,台中市神岡區中山路,24.2520435,120.6747186
1L,台中市,台中市豐原區建成路,24.2518884,120.7074768
1L,台中市,台中市豐原區建成路,24.2518884,120.7074768
1L,台中市,台中市豐原區豐陽路,24.2517519,120.7233208
1L,台中市,台中市豐原區豐陽路,24.2517519,120.7233208
1L,台中市,台中市豐原區豐陽路,24.2517519,120.7233208
1L,台中市,台中市豐原區信義街,24.2514399,120.7188352
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區中正路,24.2506181,120.7112328
1L,台中市,台中市豐原區豐東路,24.2504687,120.7322654
1L,台中市,台中市豐原區瑞興路,24.2486472,120.7110202
1L,台中市,台中市豐原區瑞興路,24.2486472,120.7110202
1L,台中市,台中市豐原區瑞興路,24.2486472,120.7110202
1L,台中市,台中市豐原區圓環東路,24.2480926,120.7268846
1L,台中市,台中市豐原區圓環東路,24.2480926,120.7268846
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,台中市豐原區中興路,24.2479811,120.7139935
1L,台中市,臺中市豐原區博愛街,24.2477507,120.718796
1L,台中市,台中市豐原區博愛街,24.2477507,120.718796
1L,台中市,台中市豐原區成功路,24.2472524,120.7072935
1L,台中市,台中市豐原區成功路,24.2472524,120.7072935
1L,台中市,台中市豐原區成功路,24.2472524,120.7072935
1L,台中市,台中市豐原區成功路,24.2472524,120.7072935
1L,台中市,台中市豐原區成功路,24.2472524,120.7072935
1L,台中市,台中市豐原區育才街,24.2468778,120.7162064
1L,台中市,台中市豐原區育才街,24.2468778,120.7162064
1L,台中市,台中市豐原區育才街,24.2468778,120.7162064
1L,台中市,台中市豐原區豐原大道４段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道四段,24.2466166,120.733661
1L,台中市,台中市豐原區豐原大道４段,24.2466166,120.733661
1L,台中市,台中市沙鹿區福鹿街,24.2463167,120.5660232
1L,台中市,台中市豐原區南陽路,24.2446814,120.7281337
1L,台中市,台中市豐原區南陽路,24.2446814,120.7281337
1L,台中市,台中市豐原區南陽路,24.2446814,120.7281337
1L,台中市,台中市豐原區南陽路,24.2446814,120.7281337
1L,台中市,台中市新社區中和街四段,24.2440088,120.8082623
1L,台中市,台中市豐原區西勢三街,24.2439674,120.704951
1L,台中市,台中市豐原區社皮路,24.2439525,120.7023943
1L,台中市,台中市豐原區社皮路,24.2439525,120.7023943
1L,台中市,台中市神岡區民生路,24.2436705,120.6789709
1L,台中市,台中市沙鹿區忠貞路,24.2434899,120.6086636
1L,台中市,台中市沙鹿區忠貞路,24.2434899,120.6086636
1L,台中市,台中市沙鹿區成功東街,24.2418652,120.5642022
1L,台中市,台中市沙鹿區成功東街,24.2418652,120.5642022
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區育英路,24.2417771,120.7156418
1L,台中市,台中市豐原區市政路,24.2417607,120.7189298
1L,台中市,台中市豐原區市政路,24.2417607,120.7189298
1L,台中市,台中市豐原區大明路,24.2415699,120.7087029
1L,台中市,台中市豐原區大明路,24.2415699,120.7087029
1L,台中市,台中市豐原區大明路,24.2415699,120.7087029
1L,台中市,台中市豐原區永康路,24.2414896,120.7255824
1L,台中市,台中市豐原區永康路,24.2414896,120.7255824
1L,台中市,台中市豐原區永康路,24.2414896,120.7255824
1L,台中市,台中市豐原區育仁路,24.2410114,120.7168514
1L,台中市,台中市豐原區育仁路,24.2410114,120.7168514
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐南街,24.2392258,120.7162481
1L,台中市,台中市豐原區豐原大道三段,24.2389325,120.7272198
1L,台中市,台中市豐原區豐原大道三段,24.2389325,120.7272198
1L,台中市,台中市豐原區豐原大道３段,24.2389325,120.7272198
1L,台中市,台中市豐原區田心路,24.2387162,120.7222288
1L,台中市,台中市豐原區田心路,24.2387162,120.7222288
1L,台中市,台中市豐原區田心路,24.2387162,120.7222288
1L,台中市,台中市大雅區民生路三段,24.2330326,120.6630054
1L,台中市,台中市大雅區民生路三段,24.2330326,120.6630054
1L,台中市,台中市豐原區鎌村路,24.2278871,120.7244006
1L,台中市,台中市西區五廊街,24.2277169,120.6519693
1L,台中市,台中市大雅區民生路一段,24.2271449,120.6499394
1L,台中市,台中市大雅區大雅路,24.2259578,120.6467466
1L,台中市,台中市大雅區神林南路,24.2231248,120.6570782
1L,台中市,台中市大雅區神林南路,24.2231248,120.6570782
1L,台中市,台中市大雅區神林南路,24.2231248,120.6570782
1L,台中市,台中市大雅區神林南路,24.2231248,120.6570782
1L,台中市,台中市大雅區神林南路,24.2231248,120.6570782
1L,台中市,台中市大雅區中清東路,24.2225252,120.6480889
1L,台中市,台中市大雅區中清東路,24.2225252,120.6480889
1L,台中市,台中市沙鹿區東晉路,24.222322,120.5736534
1L,台中市,台中市沙鹿區東晉路,24.222322,120.5736534
1L,台中市,台中市沙鹿區東晉路,24.222322,120.5736534
1L,台中市,台中市沙鹿區東晉路,24.222322,120.5736534
1L,台中市,台中市沙鹿區東晉路,24.222322,120.5736534
1L,台中市,台中市沙鹿區晉文路,24.2219947,120.5826316
1L,台中市,台中市大雅區中山北路,24.22088,120.6458972
1L,台中市,台中市大雅區中山北路,24.22088,120.6458972
1L,台中市,台中市大雅區中山北路,24.22088,120.6458972
1L,台中市,台中市大雅區中山北路,24.22088,120.6458972
1L,台中市,台中市大雅區中山北路,24.22088,120.6458972
1L,台中市,臺中市潭子區雅豐街,24.2202918,120.6941201
1L,台中市,台中市大雅區雅環路,24.2199249,120.6533452
1L,台中市,台中市潭子區大豐路二段,24.2176665,120.6916807
1L,台中市,台中市潭子區大豐路二段,24.2176665,120.6916807
1L,台中市,台中市潭子區仁愛路二段,24.2162999,120.7115595
1L,台中市,台中市大雅區永和路,24.2155066,120.635872
1L,台中市,台中市大雅區永和路,24.2155066,120.635872
1L,台中市,台中市潭子區勝利路,24.2117763,120.7005423
1L,台中市,台中市潭子區勝利路,24.2117763,120.7005423
1L,台中市,台中市潭子區勝利路,24.2117763,120.7005423
1L,台中市,台中市龍井區龍山街,24.21166,120.5490202
1L,台中市,台中市大雅區中山路,24.2116375,120.6465764
1L,台中市,台中市大雅區中山路,24.2116375,120.6465764
1L,台中市,台中市潭子區中山路二段,24.209873,120.7052672
1L,台中市,台中市潭子區復興路,24.2091283,120.7069849
1L,台中市,台中市潭子區勝利五街,24.2089671,120.7006091
1L,台中市,台中市沙鹿區台灣大道６段,24.2076696,120.5813378
1L,台中市,台中市沙鹿區台灣大道６段,24.2076696,120.5813378
1L,台中市,台中市潭子區福潭路,24.207308,120.7100699
1L,台中市,台中市潭子區福潭路,24.207308,120.7100699
1L,台中市,台中市潭子區福潭路,24.207308,120.7100699
1L,台中市,台中市南區福新街,24.207308,120.7100699
1L,台中市,台中市潭子區圓通南路,24.2071443,120.7058593
1L,台中市,台中市潭子區圓通南路,24.2071443,120.7058593
1L,台中市,台中市沙鹿區自強路,24.2047959,120.5645537
1L,台中市,台中市潭子區大德一路,24.2043292,120.6771002
1L,台中市,台中市潭子區福貴路,24.2035498,120.7107059
1L,台中市,臺中市潭子區大新路,24.202328,120.7065839
1L,台中市,臺中市潭子區大新路,24.202328,120.7065839
1L,台中市,台中市西屯區中清路,24.1998293,120.6554682
1L,台中市,台中市西屯區中清路,24.1998293,120.6554682
1L,台中市,台中市西屯區中清路,24.1998293,120.6554682
1L,台中市,台中市龍井區沙田路五段,24.1990335,120.5469488
1L,台中市,台中市龍井區沙田路五段,24.1990335,120.5469488
1L,台中市,台中市龍井區沙田路五段,24.1990335,120.5469488
1L,台中市,台中市龍井區沙田路五段,24.1990335,120.5469488
1L,台中市,台中市潭子區豐興路一段,24.1973436,120.7216693
1L,台中市,臺中市北屯區崇德十七路,24.1957912,120.6872374
1L,台中市,台中市潭子區得天街,24.1956538,120.7011519
1L,台中市,台中市潭子區得天街,24.1956538,120.7011519
1L,台中市,台中市潭子區得天街,24.1956538,120.7011519
1L,台中市,台中市西屯區成都路,24.1941386,120.6958063
1L,台中市,臺中市潭子區頭張路2段,24.1941386,120.6958063
1L,台中市,台中市潭子區頭張路二段,24.1941386,120.6958063
1L,台中市,台中市西屯區福雅路,24.1939303,120.6238589
1L,台中市,台中市西屯區福雅路,24.1939303,120.6238589
1L,台中市,台中市西屯區福雅路,24.1939303,120.6238589
1L,台中市,臺中市西屯區福雅路,24.1939303,120.6238589
1L,台中市,臺中市西屯區福雅路,24.1939303,120.6238589
1L,台中市,台中市潭子區中山路一段,24.1936884,120.7025163
1L,台中市,台中市潭子區中山路一段,24.1936884,120.7025163
1L,台中市,台中市潭子區中山路一段,24.1936884,120.7025163
1L,台中市,臺中市潭子區中山路1段,24.1936884,120.7025163
1L,台中市,台中市潭子區中山路一段,24.1936884,120.7025163
1L,台中市,臺中市潭子區中山路1段,24.1936884,120.7025163
1L,台中市,臺中市潭子區中山路1段,24.1936884,120.7025163
1L,台中市,台中市北屯區豐樂路,24.1932444,120.6884115
1L,台中市,台中市西屯區國安一路,24.1919983,120.6112788
1L,台中市,臺中市西屯區國安一路,24.1919983,120.6112788
1L,台中市,臺中市西屯區國安一路,24.1919983,120.6112788
1L,台中市,台中市北屯區崇德十路二段,24.191229,120.6777226
1L,台中市,台中市龍井區遊園北路,24.1899771,120.5871903
1L,台中市,台中市龍井區遠東街,24.1898783,120.5925461
1L,台中市,台中市龍井區遠東街,24.1898783,120.5925461
1L,台中市,台中市西屯區文華路,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市北屯區昌平路二段,24.1893552,120.685233
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區西屯路三段,24.1891049,120.6156358
1L,台中市,台中市西屯區玉門路,24.1887545,120.6104502
1L,台中市,台中市西屯區中清路二段,24.1884982,120.6623578
1L,台中市,台中市潭子區頭張路二段,24.1884982,120.6623578
1L,台中市,台中市西屯區中清路二段,24.1884982,120.6623578
1L,台中市,台中市西屯區中清路二段,24.1884982,120.6623578
1L,台中市,台中市西屯區中清路二段,24.1884982,120.6623578
1L,台中市,台中市龍井區藝術街,24.1881505,120.5922997
1L,台中市,台中市龍井區藝術街,24.1881505,120.5922997
1L,台中市,台中市北屯區敦化路一段,24.1881072,120.6687987
1L,台中市,台中市北屯區敦化路一段,24.1881072,120.6687987
1L,台中市,台中市龍井區龍井鄉藝術街,24.1880304,120.5932132
1L,台中市,台中市西屯區福瑞街,24.1879082,120.60627
1L,台中市,台中市西屯區福瑞街,24.1879082,120.60627
1L,台中市,台中市西屯區福瑞街,24.1879082,120.60627
1L,台中市,台中市西屯區福瑞街,24.1879082,120.60627
1L,台中市,台中市西屯區福瑞街,24.1879082,120.60627
1L,台中市,台中市北屯區四平路,24.1873799,120.6785548
1L,台中市,臺中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市西屯區中平路,24.1872748,120.6622352
1L,台中市,臺中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市西屯區中平路,24.1872748,120.6622352
1L,台中市,台中市龍井區臺灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區臺灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區臺灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區臺灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道五段,24.1860088,120.5861513
1L,台中市,台中市龍井區台灣大道５段,24.1860088,120.5861513
1L,台中市,台中市西屯區漢翔北街,24.1858334,120.6408587
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,台中市西屯區福星北路,24.1857626,120.644497
1L,台中市,臺中市西屯區漢翔路,24.1851588,120.6431666
1L,台中市,台中市西屯區漢翔路,24.1851588,120.6431666
1L,台中市,台中市西屯區黎明路三段,24.1851451,120.6399674
1L,台中市,台中市西屯區黎明路三段,24.1851451,120.6399674
1L,台中市,台中市西屯區黎明路三段,24.1851451,120.6399674
1L,台中市,台中市西屯區黎明路,24.1851451,120.6399674
1L,台中市,台中市西屯區黎明路三段,24.1851451,120.6399674
1L,台中市,台中市西屯區福康路,24.1850152,120.6173689
1L,台中市,台中市西屯區福康路,24.1850152,120.6173689
1L,台中市,台中市北屯區松義街,24.1848702,120.6983247
1L,台中市,台中市北屯區松義街,24.1848702,120.6983247
1L,台中市,台中市西屯區福順路,24.1847806,120.615417
1L,台中市,台中市西屯區福順路,24.1847806,120.615417
1L,台中市,台中市西屯區福順路,24.1847806,120.615417
1L,台中市,台中市北屯區陳平一街,24.1846413,120.6672947
1L,台中市,台中市西屯區福泰街,24.1843517,120.6233475
1L,台中市,臺中市西屯區福泰街,24.1843517,120.6233475
1L,台中市,臺中市西屯區福泰街,24.1843517,120.6233475
1L,台中市,臺中市西屯區福泰街,24.1843517,120.6233475
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,臺中市北屯區中清路2段,24.183885,120.6651938
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,臺中市北屯區中清路2段,24.183885,120.6651938
1L,台中市,台中市北屯區中清路二段,24.183885,120.6651938
1L,台中市,台中市西屯區福星北二街,24.183716,120.6442557
1L,台中市,台中市西屯區永福路,24.1837003,120.6204056
1L,台中市,台中市西屯區永福路,24.1837003,120.6204056
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,臺中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,臺中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,臺中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,臺中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福科路,24.1835407,120.6214118
1L,台中市,台中市西屯區福吉街,24.1833176,120.6403756
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,臺中市北屯區松竹路2段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,臺中市北屯區松竹路2段,24.1830847,120.6940132
1L,台中市,臺中市北屯區松竹路2段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,台中市北屯區松竹路二段,24.1830847,120.6940132
1L,台中市,臺中市北屯區松竹路2段,24.1830847,120.6940132
1L,台中市,臺中市西屯區台灣大道路四段,24.182853,120.6154492
1L,台中市,台中市西屯區臺灣大道四段,24.182853,120.6154492
1L,台中市,台中市西屯區臺灣大道四段,24.182853,120.6154492
1L,台中市,臺中市北屯區雷中街,24.1827866,120.6693789
1L,台中市,臺中市北屯區雷中街,24.1827866,120.6693789
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市南屯區大墩路,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,臺中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,臺中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,臺中市西屯區西安街,24.1817919,120.6449927
1L,台中市,臺中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市西屯區西安街,24.1817919,120.6449927
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,臺中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,臺中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區新興路,24.1817486,120.5858636
1L,台中市,台中市龍井區遊園南路,24.180457,120.5835194
1L,台中市,台中市北屯區崇德六路,24.1802476,120.6856236
1L,台中市,台中市北屯區崇德六路,24.1802476,120.6856236
1L,台中市,台中市北屯區崇德六路一段,24.180072,120.6931599
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市南屯區河南路四段,24.1799388,120.646446
1L,台中市,台中市太平區育德路,24.1799388,120.646446
1L,台中市,台中市北屯區昌平路二段,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,臺中市西屯區文華路,24.1799388,120.646446
1L,台中市,臺中市西屯區文華路,24.1799388,120.646446
1L,台中市,臺中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市西屯區文華路,24.1799388,120.646446
1L,台中市,台中市北屯區松和街,24.1798512,120.6933564
1L,台中市,台中市北屯區松和街,24.1798512,120.6933564
1L,台中市,臺中市北屯區松和街,24.1798512,120.6933564
1L,台中市,台中市北屯區山西路二段,24.179128,120.6769307
1L,台中市,臺中市北屯區山西路2段,24.179128,120.6769307
1L,台中市,臺中市北屯區山西路2段,24.179128,120.6769307
1L,台中市,台中市北屯區崇德五路,24.1790778,120.6863293
1L,台中市,臺中市北屯區崇德五路,24.1790778,120.6863293
1L,台中市,台中市北屯區河北路三段,24.1787452,120.6838638
1L,台中市,台中市北屯區熱河路三段,24.1785803,120.688475
1L,台中市,台中市北屯區熱河路三段,24.1785803,120.688475
1L,台中市,台中市西屯區福安六街,24.1781177,120.6176987
1L,台中市,台中市北屯區大連北街,24.1778766,120.6729574
1L,台中市,台中市北屯區大連北街,24.1778766,120.6729574
1L,台中市,臺中市北屯區大連北街,24.1778766,120.6729574
1L,台中市,台中市西屯區福星路,24.1774438,120.6451437
1L,台中市,台中市西屯區福星路,24.1774438,120.6451437
1L,台中市,台中市西屯區福星路,24.1774438,120.6451437
1L,台中市,台中市西屯區福星路,24.1774438,120.6451437
