name,pop,lat,lng,,,
watertea,100台北市中正區南陽街157號,25.0442979,121.5161475,,,
watertea,103台北市大同區長安西路126號,25.0505608,121.5180385,,,
watertea,104台北市中山區長春路368號,25.0547627,121.5280606,,,
watertea,104台北市中山區松江路297巷18號,25.0467161,121.5327428,,,
watertea,105台北市松山區八德路四段54號,25.0482271,121.5597431,,,
watertea,105台北市松山區南京東路五段223號,25.051626,121.564456,,,
watertea,106台北市大安區延吉街176號,25.0387627,121.5551028,,,
watertea,110台北市信義區吳興街128號,25.0297679,121.561243,,,
watertea,115台北市南港區同德路55號,25.0457005,121.5847552,,,
watertea,台北市內湖區康寧路一段70號,25.0800444,121.5923085,,,
watertea,231新北市新店區北新路三段80號,24.9806855,121.5420301,,,
watertea,251新北市淡水區民生路26號,25.1378128,121.461266,,,
watertea,新北市林口區文化二路一段60號1樓之2,25.0706399,121.367261,,,
watertea,401台中市東區大智路1號,24.1363835,120.6880771,,,
watertea,403台中市西區美村路一段161號,24.151137,120.661941,,,
watertea,404台中市北區北平路二段10222號,24.171299,120.676649,,,
watertea,404台中市北區育才街6巷21號,24.150579,120.6851608,,,
watertea,407台中市西屯區西屯路3段15058號,24.1891049,120.6156358,,,
watertea,411台中市太平區太平路619號,24.1262451,120.7116232,,,
watertea,412台中市大里區成功2路18號,24.0847268,120.6981369,,,
watertea,420台中市豐原區博愛街37號,24.250777,120.721027,,,
watertea,427台中市潭子區勝利路301號,24.2136861,120.7004389,,,
watertea,433台中市沙鹿區大同街56號,24.2369989,120.5586986,,,
watertea,433台中市沙鹿區北勢東路517之2號,24.2258122,120.5756619,,,
watertea,434台中市龍井區台灣大道五段3巷70號,24.1818341,120.5927215,,,
watertea,438台中市后里區甲后路385號,24.3171461,120.6729786,,,
watertea,500彰化縣彰化市民權里民族路399號,24.074713,120.539827,,,
watertea,510彰化縣員林市中山路一段821號,23.959132,120.570543,,,
watertea,510彰化縣員林市靜修路383號,23.962428,120.565426,,,
watertea,701台南市東區青年路287號,22.9915548,120.2134051,,,
watertea,717台南市仁德區二仁路一段138,22.9230059,120.2238705,,,
watertea,717台南市仁德區中正路二段1132號,22.9698773,120.2521827,,,
watertea,717台南市仁德區中洲里中洲115號,22.905521,120.2495136,,,
watertea,800高雄市新興區六合一路572號,22.6324821,120.308058,,,
watertea,802高雄市苓雅區苓雅二路86號,22.6173698,120.2990627,,,
watertea,807高雄市三民區熱河一街384號,22.644027,120.305533,,,
watertea,811高雄市楠梓區楠梓新路218號,22.727466,120.325711,,,
watertea,811高雄市楠梓區德賢路247號,22.7263118,120.305097,,,
watertea,813高雄市左營區左營大路291號,22.6866751,120.291442,,,
watertea,813高雄市左營區富國路359號,22.6669863,120.3073286,,,
watertea,813高雄市左營區華夏路1157號,22.6845965,120.3093641,,,
watertea,814高雄市仁武區八德中路83號,22.6857181,120.3382469,,,
watertea,814高雄市仁武區中正路152號,22.7022195,120.3507937,,,
watertea,815高雄市大社區中山路272號,22.731624,120.3494618,,,
watertea,820高雄市岡山區岡燕路225號,22.7922087,120.3017652,,,
watertea,820高雄市岡山區柳橋西路47號,22.790107,120.284699,,,
watertea,830高雄市鳳山區濱山街46號,22.6461966,120.3514913,,,
watertea,831高雄市大寮區鳳林三路553號,22.607916,120.3952509,,,
watertea,832高雄市林園區東林西路191號,22.5031549,120.3910601,,,
watertea,833高雄市鳥松區文前路6號,22.6625379,120.3632675,,,
watertea,高雄市大寮區仁愛路1號,22.6370108,120.3946277,,,
watertea,高雄市路竹區中正路32號,22.8568547,120.2612646,,,
watertea,913屏東縣萬丹鄉萬丹路一段,22.5898275,120.4891335,,,
watertea,928屏東縣東港鎮長春二路40號,22.4690143,120.4592419,,,
watertea,929屏東縣琉球鄉本福村中山路26之1號,22.3488603,120.378993,,,
watertea,屏東縣新園鄉仙吉路30號,22.5400276,120.4601076,,,
watertea,260宜蘭縣宜蘭市中山路二段518號,24.7541649,121.7525398,,,
watertea,265宜蘭縣羅東鎮民權路157號,24.6762211,121.7669734,,,
watertea,宜蘭縣蘇澳鎮中山路一段60號,24.5961751,121.8515891,,,
watertea,950台東縣台東市中正路245號,22.7556368,121.1535725,,,
watertea,880澎湖縣馬公市海埔路28號,23.5660264,119.569028,,,
tea,200基隆市仁愛區愛三路26號,25.1275569,121.7422079,,,
tea,100台北市中正區八德路一段82巷9弄19號,25.0435609,121.5312782,,,
tea,100台北市中正區信陽街261號,25.044494,121.5154554,,,
tea,100台北市中正區南昌路一段49號,25.031387,121.5172563,,,
tea,100台北市中正區開封街一段17號,25.046169,121.513766,,,
tea,100台北市中正區衡陽路15號,25.04241,121.513482,,,
tea,100台北市中正區羅斯福路三段286巷18號,25.015861,121.53236,,,
tea,103台北市大同區延平北路三段59號,25.0655518,121.5112078,,,
tea,104台北市中山區民生東路一段48號,25.0579236,121.5247749,,,
tea,104台北市中山區伊通街113號,25.0538293,121.5349998,,,
tea,104台北市中山區農安街161號,25.0648976,121.5314726,,,
tea,104台北市中山區遼寧街48之3號,25.0491186,121.5420543,,,
tea,104台北市中山區錦州街250號,25.0601644,121.5341925,,,
tea,105台北市松山區八德路三段78號,25.0481116,121.5529147,,,
tea,105台北市松山區八德路四段729號,25.0501601,121.5774519,,,
tea,105台北市松山區南京東路五段123巷15號,25.0523785,121.5607311,,,
tea,106台北市大安區安居街10號,25.021122,121.5549817,,,
tea,106台北市大安區延吉街1535號,25.0404297,121.5548808,,,
tea,106台北市大安區信義路三段198號,25.0331974,121.5431955,,,
tea,106台北市大安區基隆路二段102號,25.0293828,121.5570869,,,
tea,106台北市大安區復興南路一段68號1樓,25.0443531,121.5436238,,,
tea,106台北市大安區羅斯福路三段171號,25.0214443,121.5277114,,,
tea,108台北市萬華區武昌街二段3號,25.04447,121.5083724,,,
tea,110台北市信義區永吉路30巷29號,25.0447481,121.568896,,,
tea,110台北市信義區松山路531號,25.0380413,121.5782593,,,
tea,111台北市士林區中正路235巷36號1樓,25.0943329,121.5261886,,,
tea,111台北市士林區基河路102號,25.0880099,121.523577,,,
tea,112台北市北投區東華街一段554號,25.1150771,121.5155974,,,
tea,114台北市內湖區內湖路一段425號1樓,25.0815474,121.571529,,,
tea,114台北市內湖區民權東路六段62號,25.0686351,121.5848696,,,
tea,114台北市內湖區江南街120號,25.0763943,121.5758032,,,
tea,115台北市南港區南港路一段134號,25.0554526,121.6133619,,,
tea,116台北市文山區興隆路三段149號,24.9981887,121.5590062,,,
tea,台北市士林區天母西路65號,25.1185855,121.525701,,,
tea,台北市松山區民生東路五段1972號1樓,25.0592739,121.562837,,,
tea,台北市南港區南港路三段4號,25.054523,121.592994,,,
tea,220新北市板橋區三民路二段19號,25.018249,121.479475,,,
tea,220新北市板橋區大仁街7號,25.0169239,121.45597,,,
tea,220新北市板橋區中山路一段164號,25.0121127,121.4666985,,,
tea,220新北市板橋區文化路一段383號,25.02177,121.467044,,,
tea,220新北市板橋區四川路一段4號,25.0068741,121.4592654,,,
tea,220新北市板橋區四維路284號,25.029047,121.463118,,,
tea,220新北市板橋區板新路1號,25.012333,121.47556,,,
tea,220新北市板橋區重慶路2761號,25.0002487,121.4628911,,,
tea,220新北市板橋區縣民大道二段7號1,25.0143985,121.4634922,,,
tea,221新北市汐止區中興路204號,25.0662172,121.6314243,,,
tea,231新北市新店區中正路187號,24.9721986,121.5406292,,,
tea,231新北市新店區民權路231號,24.982683,121.541632,,,
tea,234新北市永和區中正路481號,25.0064204,121.5169271,,,
tea,234新北市永和區永和路一段212號,25.0095103,121.5145204,,,
tea,235新北市中和區中山路三段107號,25.0058331,121.4749423,,,
tea,235新北市中和區連城路385號,24.9960513,121.4866487,,,
tea,235新北市中和區景平路361號,24.9933479,121.5045541,,,
tea,235新北市中和區新生街213號,24.9996325,121.4838819,,,
tea,236新北市土城區中央路二段163號1樓,24.976275,121.442156,,,
tea,238新北市樹林區中山路一段109號1樓,24.990551,121.42302,,,
tea,239新北市鶯歌區建國路167號,24.953437,121.350207,,,
tea,241新北市三重區文化北路45號,25.0655333,121.498951,,,
tea,241新北市蘆洲區長安街82號,25.0803848,121.462247,,,
tea,242新北市新莊區中平路127號,25.046865,121.444661,,,
tea,242新北市新莊區中港路304號,25.044978,121.452807,,,
tea,242新北市新莊區五權一路50號1樓,25.065855,121.457996,,,
tea,242新北市新莊區民安西路153號,25.016522,121.4261935,,,
tea,242新北市新莊區建國一路34號,25.0313959,121.433732,,,
tea,242新北市新莊區富國路113號,25.024903,121.423653,,,
tea,243新北市泰山區明志路一段191號,25.0617876,121.4328923,,,
tea,244新北市林口區中山路3號,25.0779353,121.3965343,,,
tea,247新北市蘆洲區民族路172號,25.0865617,121.479886,,,
tea,251新北市淡水區北新路182巷31號,25.1775083,121.4476705,,,
tea,新北市汐止區新台五路一段202號,25.0628492,121.6554624,,,
tea,新北市新店區寶橋路198號,24.978257,121.5508242,,,
tea,320桃園縣中壢市中山路536號,24.9573019,121.214689,,,
tea,320桃園縣中壢市中北路139號,24.9568669,121.23906,,,
tea,320桃園縣中壢市中正路294號,24.955473,121.218638,,,
tea,320桃園縣中壢市中美路二段60號,24.9599357,121.2226323,,,
tea,320桃園縣中壢市健行路182號,24.948248,121.227551,,,
tea,320桃園縣中壢市榮民路133號,24.9674179,121.260859,,,
tea,325桃園縣龍潭鄉東龍路207號,24.8644669,121.2141799,,,
tea,326桃園縣楊梅市大成路10號,24.908142,121.14567,,,
tea,330桃園縣桃園市中正路556號,25.003591,121.305751,,,
tea,330桃園縣桃園市民生路54號,24.991485,121.315149,,,
tea,333桃園市龜山區中興路401號,24.9928049,121.3360111,,,
tea,333桃園市龜山區復興一路135號,25.0590959,121.366596,,,
tea,337桃園縣大園鄉仁壽路39號,25.064788,121.196452,,,
tea,桃園市中壢區龍東路211號,24.930174,121.2533631,,,
tea,桃園縣八德市桃鶯路9號,24.971757,121.326506,,,
tea,桃園縣八德市廣福路63號,24.9588906,121.2978401,,,
tea,桃園縣蘆竹鄉南崁路178號,25.0478451,121.2938902,,,
tea,300新竹市北區中正路272號,24.8124449,120.9643383,,,
tea,300新竹市北區北大路313號,24.8061781,120.9626231,,,
tea,300新竹市北區光華東街36之1號,24.8158552,120.9743332,,,
tea,300新竹市北區經國路二段504號1樓,24.804976,120.9553587,,,
tea,300新竹市東區光復路一段295號,24.782163,121.019075,,,
tea,300新竹市東區光復路一段440號,24.7848741,121.0139639,,,
tea,300新竹市東區西大路392號,24.8028441,120.9652385,,,
tea,300新竹市東區建功一路681號,24.79857,120.997871,,,
tea,300新竹市香山區大庄路32號,24.789109,120.927911,,,
tea,新竹市東區民生路111號,24.8096197,120.9772883,,,
tea,新竹市東區西大路143號1樓,24.796733,120.969491,,,
tea,302新竹縣竹北市三民路294號,24.834267,121.0100958,,,
tea,302新竹縣竹北市中正西路113號,24.8409031,121.0003143,,,
tea,303新竹縣湖口鄉鳳凰村仁和路98號,24.8728238,121.0145163,,,
tea,304新竹縣新豐鄉建興路一段13號,24.8703282,120.9960394,,,
tea,310新竹縣竹東鎮長春路二段18號,24.7373798,121.0889188,,,
tea,350苗栗縣竹南鎮光復路127號,24.6863831,120.8790266,,,
tea,350苗栗縣頭份鎮中正路43號,24.6838385,120.8785435,,,
tea,351苗栗縣頭份鎮忠孝里一鄰建國路63號,24.6939397,120.9129008,,,
tea,360苗栗縣苗栗市中正路925號,24.5510235,120.8160077,,,
tea,360苗栗縣苗栗市府前路112號,24.560755,120.818167,,,
tea,110台中市南屯區向心里向心南路941號1樓,24.1364191,120.6438615,,,
tea,402台中市南區大慶街2段6之11號,24.1144705,120.6526053,,,
tea,402台中市南區工學路26號,24.1170045,120.6664385,,,
tea,403台中市西區公益路122號,24.1510077,120.6609816,,,
tea,403台中市西區向上路一段202號,24.1468226,120.6598975,,,
tea,403台中市西區自由路一段105號,24.137903,120.6795146,,,
tea,403台中市西區美村路一段638號,24.1363759,120.661424,,,
tea,403台中市西區精誠路43之7號,24.15292,120.6552792,,,
tea,404台中市北區中友百貨棟三民路三段161號,24.152257,120.684603,,,
tea,404台中市北區北平路二段92號,24.1714445,120.6749557,,,
tea,404台中市北區明新里漢口路三段176號1樓,24.1667912,120.6721904,,,
tea,404台中市北區新北里一中街213號,24.1527023,120.6863761,,,
tea,404台中市北區漢口路四段377號,24.167138,120.683759,,,
tea,404台中市北區學士路161號,24.1588157,120.6807921,,,
tea,406台中市北屯區昌平路一段426號,24.1761324,120.6905318,,,
tea,407台中市西屯區台灣大道三段301號12樓,24.1652572,120.6437083,,,
tea,407台中市西屯區台灣大道四段1650號住院大樓美食廣場,24.1846025,120.6049607,,,
tea,407台中市西屯區西屯路二段272號,24.1744835,120.6444573,,,
tea,407台中市西屯區西屯路二段29522號,24.1780501,120.641657,,,
tea,407台中市西屯區西屯路三段1666號,24.188958,120.616662,,,
tea,407台中市西屯區河南路二段354號1樓,24.173797,120.647127,,,
tea,407台中市西屯區朝富路40號,24.166639,120.637351,,,
tea,408台中市南屯區永春南路68號,24.138676,120.611248,,,
tea,408台中市南屯區向上路二段4362號,24.147088,120.637046,,,
tea,408台中市南屯區黎明路一段1002號,24.1381311,120.6376979,,,
tea,408台中市南屯區黎明路二段502號,24.1535579,120.6349646,,,
tea,411台中市太平區中山路三段138號,24.1489776,120.7185176,,,
tea,411台中市太平區中興路144號,24.1263219,120.7140556,,,
tea,412台中市大里區中興路二段388號,24.1068501,120.6898905,,,
tea,412台中市大里區益民路二段253號,24.1105447,120.6837215,,,
tea,412台中市大里區塗城路737號,24.0889417,120.6995615,,,
tea,413台中市霧峰區中正路845號,24.0632534,120.6985482,,,
tea,414台中市烏日區中山路一段436號,24.1075482,120.6365896,,,
tea,420台中市豐原區三民路181號,24.253135,120.717737,,,
tea,420台中市豐原區府前街55號,24.2495469,120.718975,,,
tea,421台中市后里區三豐路291號,24.3003832,120.723103,,,
tea,427台中市潭子區勝利路330號,24.213793,120.7006948,,,
tea,428台中市大雅區學府路237號,24.2224896,120.6497149,,,
tea,432台中市大肚區遊園路二段267號,24.1747451,120.5812463,,,
tea,433台中市沙鹿區中山路441號,24.243011,120.561211,,,
tea,434台中市龍井區新興路31號,24.1807154,120.5886025,,,
tea,436台中市清水區中山路132號,24.2688809,120.575563,,,
tea,437台中市大甲區蔣公路145號,24.3461128,120.6220314,,,
tea,台中市西區公益路68號1,24.1512354,120.663848,,,
tea,台中市東勢區三民街145號,24.2562446,120.8299814,,,
tea,500彰化縣彰化市中正路二段32號,24.0807749,120.5382544,,,
tea,500彰化縣彰化市南郭路一段191巷14號,24.073269,120.548963,,,
tea,505彰化縣鹿港鎮中山路434號,24.059685,120.430895,,,
tea,505彰化縣鹿港鎮民族路159號,24.0544423,120.4346786,,,
tea,508彰化縣和美鎮彰美路六段39號,24.1130302,120.4976876,,,
tea,510彰化縣員林鎮大同路一段354號,23.963571,120.579891,,,
tea,510彰化縣員林鎮中正路280號,23.9551057,120.5741525,,,
tea,510彰化縣員林鎮靜修路29號,23.962368,120.571782,,,
tea,512彰化縣永靖鄉瑚璉路217號,23.9248808,120.5489113,,,
tea,514彰化縣溪湖鎮西環路259號,23.9583749,120.477381,,,
tea,521彰化縣北斗鎮中華路306號,23.873098,120.52079,,,
tea,526彰化縣二林鎮東和里中正路23號,23.8992095,120.3690906,,,
tea,632雲林縣虎尾鎮中正路104號,23.7087072,120.4343147,,,
tea,640雲林縣斗六市大同路6之1號,23.711094,120.5413559,,,
tea,640雲林縣斗六市斗六市中山路373號,23.6999165,120.5384093,,,
tea,648雲林縣西螺鎮中山路142之1號,23.8000871,120.4598135,,,
tea,雲林縣斗南鎮新興街101號近斗南火車站,23.6729716,120.4808406,,,
tea,621嘉義縣民雄鄉東榮路6號,23.5574742,120.4331706,,,
tea,600嘉義市西區仁愛路239號,23.4713786,120.442545,,,
tea,600嘉義市西區民生南路垂楊路口,23.4734884,120.4468698,,,
tea,600嘉義市東區文化路192號,23.4801946,120.449565,,,
tea,嘉義市東區新生路719號,23.4954182,120.4549575,,,
tea,540南投縣南投市彰南路二段2號,23.9082324,120.6850592,,,
tea,542南投縣草屯鎮中山街209號,23.978518,120.6828321,,,
tea,558南投縣鹿谷鄉內湖村興產路23號,23.6789092,120.7945768,,,
tea,南投縣埔里鎮中山路二段288號,23.9657957,120.968051,,,
tea,700台南市中西區中山路186號,22.9964281,120.21147,,,
tea,700台南市中西區民族路二段205號1樓,22.9956856,120.2055933,,,
tea,700台南市中西區西門路一段711號,22.9888138,120.1972465,,,
tea,700台南市中西區青年路194號,22.9915403,120.210362,,,
tea,701台南市東區東寧路294號,22.9902822,120.2266913,,,
tea,701台南市東區長榮路三段32號,22.9929467,120.2218039,,,
tea,701台南市東區崇德路573號,22.972827,120.227654,,,
tea,701台南市東區裕農路603之2號,22.9848849,120.22458,,,
tea,702台南市南區大同路2段53號,22.9798957,120.2128095,,,
tea,702台南市南區金華路二段21巷26號,22.9765853,120.1900357,,,
tea,704台南市北區公園路864號,23.0139185,120.2125654,,,
tea,704台南市北區成功路384號,23.0002377,120.2001075,,,
tea,708台南市安平區華平路605號,22.9956743,120.1755599,,,
tea,708台南市安平區觀音街90號,23.0005827,120.1617276,,,
tea,709台南市安南區海佃路一段187號,23.0240852,120.191428,,,
tea,710台南市永康區大灣路799號,22.9996211,120.256535,,,
tea,710台南市永康區永明街51號,23.0255903,120.2598164,,,
tea,710台南市永康區復國一路305號,23.0099919,120.2462337,,,
tea,712台南市新化區中正路352號,23.0348984,120.3084568,,,
tea,717台南市仁德區中正路二段1162號1樓,22.9708194,120.2518725,,,
tea,722台南市佳里區新生路108號,23.1608665,120.1788227,,,
tea,741台南市善化區中山路447號,23.1322447,120.2900757,,,
tea,台南市永康區中正路567號,23.0399636,120.2384424,,,
tea,台南市新市區仁愛街300號,23.077052,120.2937815,,,
tea,800高雄市新興區自立二路124號,22.632404,120.298593,,,
tea,800高雄市新興區林森一路178號,22.6307483,120.3047614,,,
tea,801高雄市前金區自強二路26號,22.6225241,120.2965045,,,
tea,802高雄市苓雅區六合路54號,22.632209,120.31772,,,
tea,802高雄市苓雅區忠孝二路103號,22.6203828,120.3078164,,,
tea,802高雄市苓雅區武廟路2號,22.6298066,120.332891,,,
tea,802高雄市苓雅區青年一路17號,22.6242865,120.3144546,,,
tea,802高雄市苓雅區苓雅二路72號,22.6175848,120.2998103,,,
tea,803高雄市鹽埕區大仁路158號,22.6264926,120.2827876,,,
tea,804高雄市鼓山區明倫路135號近瑞豐夜市,22.6662632,120.2993539,,,
tea,805高雄市旗津區廟前路100號,22.613598,120.2690171,,,
tea,806高雄市前鎮區成功二路39號,22.607861,120.299306,,,
tea,806高雄市前鎮區草衙二路386388號,22.5765082,120.3242398,,,
tea,806高雄市前鎮區瑞隆路426號,22.6055462,120.329614,,,
tea,807高雄市三民區十全一路63號,22.644632,120.311467,,,
tea,807高雄市三民區天祥一路193號,22.667741,120.3181,,,
tea,807高雄市三民區建國三路55號,22.637667,120.300929,,,
tea,807高雄市三民區覺民路199號,22.639429,120.339787,,,
tea,811高雄市楠梓區右昌街203號近元帥廟,22.711785,120.289022,,,
tea,811高雄市楠梓區後昌路92號,22.718784,120.310382,,,
tea,811高雄市楠梓區德賢路197號,22.7263759,120.3058429,,,
tea,812高雄市小港區崇文路34號,22.567651,120.3527,,,
tea,813高雄市左營區左營大路63號,22.6817812,120.2878527,,,
tea,813高雄市左營區民族一路1024號,22.682125,120.319989,,,
tea,813高雄市左營區崇德路265號,22.6755565,120.3039162,,,
tea,813高雄市左營區富民路418號,22.6662283,120.3054164,,,
tea,813高雄市左營區富國路111號,22.6602479,120.3064325,,,
tea,820高雄市岡山區壽天路101號,22.7953166,120.291562,,,
tea,821高雄市路竹區中正路89號,22.85607,120.2623978,,,
tea,830高雄市鳳山區五甲二路488號,22.5971397,120.3345015,,,
tea,830高雄市鳳山區光遠路302號,22.6257874,120.360997,,,
tea,830高雄市鳳山區自強二路53號,22.5947218,120.3276979,,,
tea,830高雄市鳳山區青年路二段276號,22.6393975,120.3511259,,,
tea,830高雄市鳳山區凱旋路313號,22.6140349,120.3480214,,,
tea,832高雄市林園區東林西路92號,22.5039948,120.3935227,,,
tea,高雄市楠梓區楠梓新路194號,22.726788,120.3251736,,,
tea,900屏東縣屏東市林森路119號,22.6732587,120.4905458,,,
tea,900屏東縣屏東市廣東路613號,22.6845884,120.4970234,,,
tea,920屏東縣潮州鎮建基路183號,22.5512565,120.5402182,,,
tea,928屏東縣東港鎮中山路80號,22.4671587,120.4497811,,,
tea,946屏東縣恆春鎮中正路153號,22.0051253,120.7439256,,,
tea,260宜蘭縣宜蘭市中山路三段91號,24.757915,121.7526091,,,
tea,265宜蘭縣羅東鎮興東路12號,24.6779249,121.7685286,,,
tea,970花蓮縣花蓮市民國路89號1樓,23.9782896,121.604686,,,
tea,880澎湖縣馬公市中正路53號,23.5659931,119.5653341,,,
phfb,106台北市大安區臨江街128號,25.0302627,121.5538173,,,
phfb,106臺北市大安區建國南路二段15號,25.032728,121.5381823,,,
phfb,108台北市萬華區成都路30號,25.042504,121.506627,,,
phfb,108台北市萬華區昆明街132號,25.0432056,121.5048107,,,
phfb,108台北市萬華區康定路322號,25.0357596,121.501215,,,
phfb,108台北市萬華區萬大路315號,25.02453,121.500515,,,
phfb,108台北市萬華區廣州街217號,25.0368006,121.499096,,,
phfb,108台北市萬華區寶興街94號,25.0258429,121.4943126,,,
phfb,110台北市信義區永吉路30巷732號,25.0441822,121.5689308,,,
phfb,110台北市信義區永吉路524號,25.045216,121.580449,,,
phfb,110台北市信義區忠孝東路五段743巷5號1樓,25.043455,121.580937,,,
phfb,110台北市信義區松山路1581號,25.046409,121.577593,,,
phfb,110台北市信義區松山路590號,25.0366729,121.578274,,,
phfb,110台北市信義區松仁路198號,25.02739,121.568241,,,
phfb,111台北市士林區天母西路44號,25.1183237,121.5256111,,,
phfb,111台北市士林區文昌路16號,25.095002,121.521806,,,
phfb,111台北市士林區文林路101巷26號,25.0878609,121.525552,,,
phfb,111台北市士林區文林路434號,25.0946885,121.524836,,,
phfb,111台北市士林區延平北路六段129號,25.088884,121.5079925,,,
phfb,111台北市士林區基河路120號,25.088494,121.523292,,,
phfb,111台北市士林區福華路142號,25.1033395,121.5227766,,,
phfb,111台北市士林區德行東路2071號,25.1092345,121.5323993,,,
phfb,112台北市北投區中央北路4段511號,25.1281989,121.4685731,,,
phfb,112台北市北投區中和街331號,25.140923,121.4997,,,
phfb,112台北市北投區石牌路二段99巷57號,25.1184265,121.5167932,,,
phfb,112台北市北投區光明路148號,25.134349,121.5024895,,,
phfb,112台北市北投區明德路172號,25.111187,121.521254,,,
phfb,112台北市北投區實踐街31號,25.1152293,121.5085421,,,
phfb,114 台北市內湖區內湖路一段285巷3號1,25.0822416,25.0824498,,,
phfb,114台北市內湖區內湖路一段737巷56號,25.0807771,121.5789788,,,
phfb,114台北市內湖區內湖路二段343號,25.083454,121.59174,,,
phfb,114台北市內湖區東湖路146號,25.0679573,121.6170566,,,
phfb,114台北市內湖區新明路244號,25.0568094,121.5837631,,,
phfb,115台北市南港區南港路一段154號,25.0554694,121.6120141,,,
phfb,115台北市南港區南港路三段20號,25.0544553,121.5925291,,,
phfb,116台北市文山區木柵路一段165號,24.9877317,121.5506749,,,
phfb,116台北市文山區木新路三段143號,24.9817929,121.5615644,,,
phfb,116台北市文山區辛亥路四段247號,25.0010924,121.5548898,,,
phfb,116台北市文山區景文街129號,24.990224,121.541183,,,
phfb,116台北市文山區羅斯福路五段190號,25.0037711,121.5384668,,,
phfb,208新北市金山區中山路127號,25.2198838,121.6392184,,,
phfb,220新北市板橋區三民路二段102巷1號,25.0185886,25.0168103,,,
phfb,220新北市板橋區大仁街118號,25.0157645,121.452556,,,
phfb,220新北市板橋區中山路二段183號,25.0169839,121.476228,,,
phfb,220新北市板橋區中山路二段394號,25.020503,121.482654,,,
phfb,220新北市板橋區中正路291號,25.0193364,121.4552958,,,
phfb,220新北市板橋區四川路二段47巷2弄1號,24.994772,121.4540892,,,
phfb,220新北市板橋區四維路157號,25.0256859,121.464695,,,
phfb,220新北市板橋區民治街130號,25.0310073,121.4777961,,,
phfb,220新北市板橋區民權路25號,25.010656,121.462275,,,
phfb,220新北市板橋區松柏街4號,25.0293891,121.4740799,,,
phfb,220新北市板橋區長江路二段237號,25.0327412,121.4686577,,,
phfb,220新北市板橋區南雅南路一段81號,25.0054635,121.4557147,,,
phfb,220新北市板橋區重慶路232號,25.0015758,121.46278,,,
phfb,220新北市板橋區莒光路31號,25.0247075,121.4703327,,,
phfb,220新北市板橋區裕民街102號,25.0280272,121.4599409,,,
phfb,220新北市板橋區僑中一街124巷1弄1號,25.012074,121.4458019,,,
phfb,220新北市板橋區漢生西路84號,25.019399,121.4628781,,,
phfb,220新北市板橋區漢生東路179號,25.0119982,121.4695611,,,
phfb,220新北市板橋區篤行路二段145號,24.988152,121.429957,,,
phfb,220新北市板橋區館前西路59號,25.0068516,121.4577226,,,
phfb,220新北市板橋區龍興街65巷2號,25.00147,121.4436343,,,
phfb,221新北市汐止區大同路二段342號,25.0670228,121.6565932,,,
phfb,221新北市汐止區忠孝東路394號,25.0704599,121.665876,,,
phfb,221新北市汐止區康寧街390號,25.0678317,121.6294059,,,
phfb,221新北市汐止區福德一路206巷9號,25.0696608,25.0612059,,,
phfb,221新北市汐止區樟樹一路139巷2號,25.0660909,121.642214,,,
phfb,222新北市深坑區北深路三段214號,25.0038991,121.6011043,,,
phfb,224新北市瑞芳區明燈路三段45號,25.1079667,121.8066423,,,
phfb,231新北市新店區中正路415號,24.9778118,121.5341432,,,
phfb,231新北市新店區北新路一段67號,24.9601189,121.5381956,,,
phfb,231新北市新店區北新路三段50號,24.9798719,121.5423098,,,
phfb,231新北市新店區安康路二段1461號,24.9615186,121.5122767,,,
phfb,231新北市新店區寶慶街76號,24.9868518,121.5416453,,,
phfb,234新北市永和區中和路431號,25.0010568,121.509486,,,
phfb,234新北市永和區永和路一段178號,25.0089795,121.5142807,,,
phfb,234新北市永和區永貞路392號,25.0074583,121.5094162,,,
phfb,234新北市永和區竹林路49號,25.0140353,121.5180793,,,
phfb,234新北市永和區得和路107號,25.0004,121.518319,,,
phfb,234新北市永和區得和路417號,24.9992134,121.5260408,,,
phfb,235新北市中和區中山路二段664號,25.0059619,121.4804696,,,
phfb,235新北市中和區中山路三段194號,25.0066258,121.4720516,,,
phfb,235新北市中和區中和路198號,24.999613,121.505228,,,
phfb,235新北市中和區員山路145號,24.996319,121.481007,,,
phfb,235新北市中和區員山路357號,25.001999,121.481168,,,
phfb,235新北市中和區連城路315號,24.9960788,121.4894285,,,
phfb,235新北市中和區景安路199號,24.9928262,121.5049208,,,
phfb,235新北市中和區華新街117號,24.981879,121.506909,,,
phfb,235新北市中和區圓通路2702號 ,24.9907872,121.4927159,,,
phfb,235新北市中和區德光路95號,25.0033112,121.4685988,,,
phfb,235新北市中和區橋和路105號,25.0056544,121.4909259,,,
phfb,235新北市中和區興南路一段98號,24.9890561,121.5097241,,,
phfb,235新北市永和區自立路187號,24.991435,121.524015,,,
phfb,236新北市土城區中央路二段328號,24.9724022,121.4401538,,,
phfb,236新北市土城區中央路四段89號,24.9580054,121.4170157,,,
phfb,236新北市土城區延吉街90號,24.986505,121.470633,,,
phfb,236新北市土城區延和路35號,24.989427,121.465908,,,
phfb,236新北市土城區清水路168號,24.98142,121.459919,,,
phfb,236新北市土城區裕生路6號,24.9878588,121.448271,,,
phfb,236新北市土城區學府路一段144巷2號,24.987331,121.454999,,,
phfb,237新北市三峽區中華路21號,24.9316019,121.3733,,,
phfb,237新北市三峽區文化路16號,24.9358682,121.3733162,,,
phfb,237新北市三峽區和平街103號,24.938113,121.370173,,,
